index,p0re,p0im,p1re,p1im
6777,0.14303,0.19770,-0.14682,0.83410
6778,0.14100,0.23260,-0.12991,0.82409
6779,0.13883,0.26650,-0.11207,0.81288
6780,0.13636,0.29914,-0.09349,0.80064
6781,0.13394,0.33028,-0.07426,0.78734
6782,0.13153,0.35982,-0.05437,0.77315
6783,0.12913,0.38738,-0.03385,0.75787
6784,0.12688,0.41287,-0.01291,0.74174
6785,0.12470,0.43603,0.00843,0.72481
6786,0.12285,0.45657,0.03015,0.70698
6787,0.12124,0.47452,0.05212,0.68845
6788,0.11992,0.48972,0.07433,0.66909
6789,0.11892,0.50195,0.09666,0.64910
6790,0.11823,0.51126,0.11900,0.62840
6791,0.11791,0.51753,0.14130,0.60699
6792,0.11786,0.52066,0.16339,0.58491
6793,0.11826,0.52070,0.18518,0.56218
6794,0.11903,0.51751,0.20665,0.53887
6795,0.12017,0.51116,0.22762,0.51495
6796,0.12161,0.50170,0.24806,0.49048
6797,0.12335,0.48921,0.26795,0.46540
6798,0.12525,0.47373,0.28706,0.43975
6799,0.12742,0.45535,0.30530,0.41354
6800,0.12977,0.43421,0.32274,0.38682
6801,0.13230,0.41031,0.33902,0.35950
6802,0.13493,0.38383,0.35424,0.33158
6803,0.13768,0.35502,0.36815,0.30308
6804,0.14030,0.32385,0.38083,0.27404
6805,0.14301,0.29062,0.39206,0.24442
6806,0.14560,0.25548,0.40178,0.21430
6807,0.14811,0.21864,0.40998,0.18365
6808,0.15039,0.18024,0.41651,0.15241
6809,0.15247,0.14041,0.42127,0.12061
6810,0.15429,0.09947,0.42425,0.08832
6811,0.15585,0.05752,0.42529,0.05552
6812,0.15708,0.01482,0.42434,0.02214
6813,0.15777,-0.02841,0.42150,-0.01158
6814,0.15810,-0.07215,0.41659,-0.04587
6815,0.15793,-0.11610,0.40952,-0.08052
6816,0.15738,-0.16014,0.40033,-0.11563
6817,0.15626,-0.20416,0.38899,-0.15101
6818,0.15466,-0.24792,0.37546,-0.18680
6819,0.15244,-0.29132,0.35984,-0.22276
6820,0.14962,-0.33422,0.34200,-0.25883
6821,0.14621,-0.37652,0.32203,-0.29502
6822,0.14226,-0.41801,0.30010,-0.33113
6823,0.13775,-0.45869,0.27607,-0.36722
6824,0.13263,-0.49845,0.25010,-0.40309
6825,0.12690,-0.53711,0.22223,-0.43863
6826,0.12064,-0.57468,0.19246,-0.47384
6827,0.11389,-0.61100,0.16105,-0.50844
6828,0.10656,-0.64608,0.12793,-0.54239
6829,0.09879,-0.67994,0.09339,-0.57559
6830,0.09058,-0.71226,0.05748,-0.60783
6831,0.08203,-0.74318,0.02034,-0.63907
6832,0.07318,-0.77263,-0.01780,-0.66908
6833,0.06407,-0.80061,-0.05687,-0.69782
6834,0.05474,-0.82702,-0.09671,-0.72514
6835,0.04532,-0.85186,-0.13718,-0.75092
6836,0.03578,-0.87506,-0.17797,-0.77505
6837,0.02623,-0.89655,-0.21898,-0.79741
6838,0.01681,-0.91633,-0.26005,-0.81793
6839,0.00756,-0.93445,-0.30086,-0.83642
6840,-0.00152,-0.95080,-0.34136,-0.85275
6841,-0.01020,-0.96534,-0.38126,-0.86693
6842,-0.01848,-0.97811,-0.42053,-0.87897
6843,-0.02627,-0.98888,-0.45879,-0.88867
6844,-0.03344,-0.99799,-0.49604,-0.89609
6845,-0.03994,-1.00516,-0.53206,-0.90117
6846,-0.04571,-1.01047,-0.56661,-0.90386
6847,-0.05074,-1.01390,-0.59958,-0.90424
6848,-0.05467,-1.01540,-0.63091,-0.90225
6849,-0.05771,-1.01503,-0.66031,-0.89797
6850,-0.05973,-1.01289,-0.68774,-0.89153
6851,-0.06063,-1.00878,-0.71306,-0.88297
6852,-0.06031,-1.00281,-0.73615,-0.87220
6853,-0.05890,-0.99503,-0.75706,-0.85954
6854,-0.05630,-0.98537,-0.77562,-0.84492
6855,-0.05255,-0.97401,-0.79179,-0.82861
6856,-0.04755,-0.96089,-0.80553,-0.81064
6857,-0.04133,-0.94616,-0.81685,-0.79110
6858,-0.03390,-0.92981,-0.82572,-0.77031
6859,-0.02522,-0.91212,-0.83213,-0.74819
6860,-0.01543,-0.89293,-0.83609,-0.72513
6861,-0.00442,-0.87242,-0.83767,-0.70127
6862,0.00768,-0.85059,-0.83696,-0.67654
6863,0.02074,-0.82773,-0.83403,-0.65134
6864,0.03474,-0.80381,-0.82891,-0.62576
6865,0.04963,-0.77899,-0.82181,-0.59986
6866,0.06527,-0.75348,-0.81272,-0.57399
6867,0.08165,-0.72737,-0.80179,-0.54810
6868,0.09869,-0.70082,-0.78916,-0.52247
6869,0.11622,-0.67388,-0.77510,-0.49712
6870,0.13408,-0.64669,-0.75960,-0.47224
6871,0.15213,-0.61942,-0.74288,-0.44800
6872,0.17019,-0.59216,-0.72505,-0.42442
6873,0.18836,-0.56511,-0.70621,-0.40168
6874,0.20641,-0.53831,-0.68663,-0.37975
6875,0.22408,-0.51203,-0.66648,-0.35865
6876,0.24134,-0.48613,-0.64579,-0.33846
6877,0.25811,-0.46083,-0.62490,-0.31939
6878,0.27410,-0.43636,-0.60380,-0.30133
6879,0.28926,-0.41264,-0.58252,-0.28424
6880,0.30348,-0.38973,-0.56154,-0.26825
6881,0.31668,-0.36775,-0.54079,-0.25331
6882,0.32864,-0.34675,-0.52035,-0.23936
6883,0.33933,-0.32678,-0.50035,-0.22641
6884,0.34858,-0.30780,-0.48095,-0.21441
6885,0.35637,-0.28993,-0.46217,-0.20328
6886,0.36267,-0.27293,-0.44405,-0.19297
6887,0.36733,-0.25703,-0.42668,-0.18335
6888,0.37025,-0.24226,-0.41008,-0.17454
6889,0.37157,-0.22842,-0.39428,-0.16635
6890,0.37117,-0.21549,-0.37930,-0.15859
6891,0.36901,-0.20350,-0.36509,-0.15133
6892,0.36503,-0.19231,-0.35160,-0.14451
6893,0.35930,-0.18205,-0.33889,-0.13801
6894,0.35181,-0.17246,-0.32693,-0.13163
6895,0.34269,-0.16361,-0.31556,-0.12544
6896,0.33200,-0.15543,-0.30493,-0.11922
6897,0.31985,-0.14766,-0.29484,-0.11301
6898,0.30623,-0.14041,-0.28523,-0.10674
6899,0.29122,-0.13357,-0.27602,-0.10016
6900,0.27498,-0.12708,-0.26720,-0.09336
6901,0.25759,-0.12090,-0.25867,-0.08621
6902,0.23926,-0.11501,-0.25023,-0.07869
6903,0.22006,-0.10938,-0.24196,-0.07072
6904,0.20017,-0.10384,-0.23361,-0.06230
6905,0.17971,-0.09845,-0.22531,-0.05341
6906,0.15875,-0.09306,-0.21686,-0.04391
6907,0.13763,-0.08767,-0.20820,-0.03388
6908,0.11630,-0.08245,-0.19930,-0.02321
6909,0.09518,-0.07717,-0.19027,-0.01192
6910,0.07426,-0.07187,-0.18093,-0.00008
6911,0.05372,-0.06649,-0.17128,0.01240
6912,0.03377,-0.06112,-0.16128,0.02560
6913,0.01458,-0.05592,-0.15094,0.03943
6914,-0.00377,-0.05060,-0.14028,0.05391
6915,-0.02104,-0.04523,-0.12923,0.06901
6916,-0.03733,-0.03991,-0.11794,0.08477
6917,-0.05237,-0.03469,-0.10638,0.10110
6918,-0.06602,-0.02952,-0.09464,0.11804
6919,-0.07821,-0.02439,-0.08281,0.13553
6920,-0.08883,-0.01940,-0.07092,0.15359
6921,-0.09786,-0.01458,-0.05898,0.17214
6922,-0.10523,-0.00981,-0.04709,0.19117
6923,-0.11086,-0.00517,-0.03550,0.21064
6924,-0.11468,-0.00077,-0.02420,0.23056
6925,-0.11674,0.00355,-0.01329,0.25080
6926,-0.11698,0.00771,-0.00282,0.27155
6927,-0.11544,0.01170,0.00725,0.29262
6928,-0.11205,0.01560,0.01661,0.31395
6929,-0.10697,0.01934,0.02524,0.33554
6930,-0.10020,0.02302,0.03298,0.35739
6931,-0.09163,0.02653,0.03979,0.37948
6932,-0.08157,0.03002,0.04564,0.40176
6933,-0.06997,0.03356,0.05038,0.42413
6934,-0.05681,0.03703,0.05394,0.44663
6935,-0.04240,0.04060,0.05635,0.46919
6936,-0.02681,0.04433,0.05747,0.49175
6937,-0.01001,0.04809,0.05723,0.51435
6938,0.00774,0.05212,0.05561,0.53678
6939,0.02627,0.05644,0.05263,0.55913
6940,0.04570,0.06112,0.04824,0.58134
6941,0.06565,0.06610,0.04248,0.60338
6942,0.08612,0.07159,0.03531,0.62515
6943,0.10696,0.07751,0.02681,0.64665
6944,0.12801,0.08393,0.01691,0.66775
6945,0.14918,0.09094,0.00579,0.68844
6946,0.17029,0.09850,-0.00668,0.70875
6947,0.19122,0.10671,-0.02039,0.72841
6948,0.21178,0.11559,-0.03527,0.74757
6949,0.23187,0.12510,-0.05117,0.76598
6950,0.25147,0.13538,-0.06814,0.78380
6951,0.27032,0.14630,-0.08596,0.80075
6952,0.28842,0.15789,-0.10456,0.81701
6953,0.30554,0.17014,-0.12405,0.83239
6954,0.32163,0.18300,-0.14420,0.84676
6955,0.33665,0.19639,-0.16484,0.86009
6956,0.35050,0.21037,-0.18600,0.87237
6957,0.36296,0.22476,-0.20751,0.88353
6958,0.37423,0.23965,-0.22923,0.89357
6959,0.38404,0.25484,-0.25107,0.90239
6960,0.39247,0.27024,-0.27292,0.90990
6961,0.39937,0.28584,-0.29473,0.91628
6962,0.40481,0.30147,-0.31639,0.92125
6963,0.40871,0.31710,-0.33778,0.92493
6964,0.41112,0.33256,-0.35884,0.92722
6965,0.41200,0.34771,-0.37945,0.92817
6966,0.41137,0.36245,-0.39957,0.92800
6967,0.40930,0.37675,-0.41902,0.92637
6968,0.40564,0.39049,-0.43792,0.92344
6969,0.40067,0.40353,-0.45606,0.91923
6970,0.39427,0.41579,-0.47343,0.91386
6971,0.38657,0.42723,-0.48991,0.90730
6972,0.37766,0.43759,-0.50565,0.89966
6973,0.36773,0.44710,-0.52036,0.89094
6974,0.35659,0.45538,-0.53411,0.88121
6975,0.34445,0.46247,-0.54711,0.87052
6976,0.33138,0.46845,-0.55903,0.85908
6977,0.31752,0.47321,-0.57004,0.84691
6978,0.30288,0.47673,-0.58004,0.83418
6979,0.28765,0.47903,-0.58917,0.82095
6980,0.27185,0.48016,-0.59733,0.80733
6981,0.25569,0.48003,-0.60470,0.79341
6982,0.23912,0.47882,-0.61123,0.77940
6983,0.22225,0.47648,-0.61686,0.76532
6984,0.20517,0.47330,-0.62165,0.75130
6985,0.18801,0.46906,-0.62573,0.73751
6986,0.17091,0.46406,-0.62906,0.72400
6987,0.15386,0.45836,-0.63181,0.71093
6988,0.13701,0.45201,-0.63401,0.69833
6989,0.12029,0.44532,-0.63560,0.68644
6990,0.10392,0.43830,-0.63660,0.67527
6991,0.08788,0.43114,-0.63724,0.66485
6992,0.07233,0.42398,-0.63748,0.65522
6993,0.05712,0.41687,-0.63735,0.64663
6994,0.04249,0.41006,-0.63690,0.63897
6995,0.02839,0.40370,-0.63612,0.63237
6996,0.01487,0.39787,-0.63518,0.62681
6997,0.00193,0.39276,-0.63407,0.62223
6998,-0.01030,0.38845,-0.63268,0.61873
6999,-0.02190,0.38500,-0.63128,0.61634
7000,-0.03285,0.38266,-0.62970,0.61503
7001,-0.04321,0.38134,-0.62799,0.61477
7002,-0.05269,0.38121,-0.62632,0.61540
7003,-0.06147,0.38241,-0.62444,0.61705
7004,-0.06948,0.38496,-0.62260,0.61962
7005,-0.07674,0.38870,-0.62067,0.62294
7006,-0.08331,0.39382,-0.61867,0.62698
7007,-0.08911,0.40019,-0.61656,0.63166
7008,-0.09413,0.40793,-0.61435,0.63689
7009,-0.09828,0.41693,-0.61203,0.64257
7010,-0.10166,0.42714,-0.60961,0.64864
7011,-0.10406,0.43854,-0.60709,0.65493
7012,-0.10567,0.45093,-0.60446,0.66143
7013,-0.10634,0.46424,-0.60154,0.66792
7014,-0.10616,0.47837,-0.59855,0.67444
7015,-0.10498,0.49327,-0.59527,0.68075
7016,-0.10287,0.50872,-0.59185,0.68662
7017,-0.09975,0.52462,-0.58811,0.69224
7018,-0.09556,0.54079,-0.58420,0.69731
7019,-0.09032,0.55713,-0.58002,0.70188
7020,-0.08400,0.57342,-0.57552,0.70576
7021,-0.07657,0.58956,-0.57079,0.70887
7022,-0.06802,0.60534,-0.56575,0.71110
7023,-0.05826,0.62063,-0.56042,0.71252
7024,-0.04727,0.63533,-0.55482,0.71298
7025,-0.03510,0.64917,-0.54882,0.71235
7026,-0.02168,0.66222,-0.54261,0.71074
7027,-0.00696,0.67409,-0.53607,0.70794
7028,0.00900,0.68483,-0.52925,0.70408
7029,0.02626,0.69422,-0.52207,0.69899
7030,0.04481,0.70227,-0.51457,0.69276
7031,0.06459,0.70893,-0.50672,0.68534
7032,0.08553,0.71410,-0.49858,0.67667
7033,0.10769,0.71766,-0.49012,0.66686
7034,0.13097,0.71971,-0.48134,0.65577
7035,0.15529,0.72010,-0.47223,0.64362
7036,0.18063,0.71887,-0.46268,0.63022
7037,0.20695,0.71607,-0.45278,0.61564
7038,0.23421,0.71171,-0.44247,0.59991
7039,0.26232,0.70580,-0.43171,0.58306
7040,0.29111,0.69842,-0.42042,0.56512
7041,0.32053,0.68962,-0.40861,0.54613
7042,0.35049,0.67946,-0.39636,0.52602
7043,0.38088,0.66816,-0.38353,0.50502
7044,0.41161,0.65564,-0.37004,0.48299
7045,0.44257,0.64208,-0.35589,0.45994
7046,0.47356,0.62761,-0.34106,0.43599
7047,0.50456,0.61237,-0.32536,0.41119
7048,0.53528,0.59650,-0.30891,0.38553
7049,0.56583,0.58008,-0.29162,0.35896
7050,0.59604,0.56332,-0.27339,0.33161
7051,0.62571,0.54625,-0.25421,0.30349
7052,0.65473,0.52912,-0.23409,0.27476
7053,0.68312,0.51202,-0.21289,0.24527
7054,0.71073,0.49510,-0.19067,0.21508
7055,0.73746,0.47842,-0.16735,0.18438
7056,0.76307,0.46218,-0.14292,0.15313
7057,0.78762,0.44635,-0.11744,0.12130
7058,0.81105,0.43122,-0.09091,0.08904
7059,0.83325,0.41670,-0.06321,0.05629
7060,0.85420,0.40298,-0.03448,0.02316
7061,0.87382,0.38996,-0.00478,-0.01023
7062,0.89208,0.37791,0.02579,-0.04398
7063,0.90903,0.36687,0.05738,-0.07786
7064,0.92450,0.35667,0.08985,-0.11188
7065,0.93846,0.34748,0.12300,-0.14604
7066,0.95110,0.33923,0.15680,-0.18021
7067,0.96228,0.33198,0.19107,-0.21431
7068,0.97216,0.32573,0.22587,-0.24825
7069,0.98064,0.32043,0.26088,-0.28206
7070,0.98771,0.31592,0.29600,-0.31556
7071,0.99341,0.31229,0.33125,-0.34869
7072,0.99778,0.30934,0.36627,-0.38128
7073,1.00085,0.30714,0.40102,-0.41326
7074,1.00267,0.30554,0.43521,-0.44465
7075,1.00337,0.30434,0.46872,-0.47525
7076,1.00293,0.30363,0.50141,-0.50505
7077,1.00132,0.30327,0.53302,-0.53384
7078,0.99867,0.30308,0.56346,-0.56161
7079,0.99500,0.30299,0.59245,-0.58821
7080,0.99036,0.30286,0.61993,-0.61352
7081,0.98480,0.30263,0.64568,-0.63748
7082,0.97836,0.30220,0.66947,-0.65994
7083,0.97115,0.30155,0.69120,-0.68094
7084,0.96310,0.30045,0.71088,-0.70032
7085,0.95433,0.29898,0.72818,-0.71785
7086,0.94489,0.29677,0.74300,-0.73365
7087,0.93467,0.29408,0.75531,-0.74761
7088,0.92392,0.29078,0.76497,-0.75960
7089,0.91249,0.28676,0.77189,-0.76953
7090,0.90060,0.28192,0.77608,-0.77742
7091,0.88819,0.27632,0.77765,-0.78328
7092,0.87527,0.27001,0.77634,-0.78689
7093,0.86195,0.26291,0.77225,-0.78841
7094,0.84815,0.25500,0.76540,-0.78765
7095,0.83390,0.24642,0.75590,-0.78468
7096,0.81930,0.23720,0.74372,-0.77950
7097,0.80442,0.22724,0.72901,-0.77210
7098,0.78911,0.21668,0.71197,-0.76253
7099,0.77348,0.20564,0.69267,-0.75087
7100,0.75752,0.19409,0.67115,-0.73708
7101,0.74131,0.18212,0.64771,-0.72132
7102,0.72483,0.16987,0.62240,-0.70355
7103,0.70807,0.15739,0.59561,-0.68381
7104,0.69112,0.14476,0.56730,-0.66234
7105,0.67393,0.13208,0.53789,-0.63920
7106,0.65646,0.11953,0.50762,-0.61444
7107,0.63878,0.10715,0.47656,-0.58817
7108,0.62085,0.09499,0.44504,-0.56049
7109,0.60272,0.08326,0.41331,-0.53158
7110,0.58440,0.07197,0.38153,-0.50161
7111,0.56584,0.06115,0.35005,-0.47076
7112,0.54704,0.05116,0.31912,-0.43911
7113,0.52813,0.04182,0.28886,-0.40675
7114,0.50902,0.03329,0.25963,-0.37393
7115,0.48971,0.02554,0.23154,-0.34082
7116,0.47016,0.01877,0.20485,-0.30756
7117,0.45036,0.01289,0.17976,-0.27424
7118,0.43039,0.00814,0.15633,-0.24110
7119,0.41034,0.00444,0.13491,-0.20825
7120,0.39001,0.00180,0.11541,-0.17586
7121,0.36949,0.00028,0.09812,-0.14411
7122,0.34879,-0.00016,0.08323,-0.11302
7123,0.32801,0.00053,0.07065,-0.08290
7124,0.30718,0.00224,0.06054,-0.05380
7125,0.28618,0.00508,0.05292,-0.02593
7126,0.26506,0.00893,0.04779,0.00071
7127,0.24393,0.01384,0.04524,0.02594
7128,0.22270,0.01978,0.04526,0.04964
7129,0.20151,0.02665,0.04773,0.07179
7130,0.18046,0.03441,0.05261,0.09232
7131,0.15944,0.04299,0.05998,0.11111
7132,0.13859,0.05234,0.06956,0.12806
7133,0.11793,0.06234,0.08138,0.14307
7134,0.09751,0.07299,0.09521,0.15621
7135,0.07742,0.08426,0.11098,0.16748
7136,0.05777,0.09597,0.12852,0.17664
7137,0.03856,0.10808,0.14776,0.18382
7138,0.01994,0.12057,0.16847,0.18902
7139,0.00185,0.13331,0.19057,0.19224
7140,-0.01555,0.14626,0.21382,0.19346
7141,-0.03217,0.15928,0.23799,0.19259
7142,-0.04790,0.17243,0.26302,0.18982
7143,-0.06276,0.18547,0.28860,0.18515
7144,-0.07669,0.19829,0.31454,0.17859
7145,-0.08955,0.21108,0.34074,0.17024
7146,-0.10118,0.22351,0.36690,0.16012
7147,-0.11171,0.23574,0.39298,0.14829
7148,-0.12109,0.24756,0.41860,0.13475
7149,-0.12908,0.25908,0.44364,0.11978
7150,-0.13574,0.27019,0.46794,0.10326
7151,-0.14107,0.28077,0.49126,0.08534
7152,-0.14498,0.29085,0.51350,0.06599
7153,-0.14738,0.30044,0.53449,0.04549
7154,-0.14830,0.30948,0.55398,0.02380
7155,-0.14782,0.31803,0.57191,0.00108
7156,-0.14590,0.32596,0.58806,-0.02264
7157,-0.14253,0.33328,0.60224,-0.04737
7158,-0.13767,0.34017,0.61441,-0.07274
7159,-0.13147,0.34644,0.62437,-0.09880
7160,-0.12385,0.35230,0.63205,-0.12548
7161,-0.11495,0.35763,0.63727,-0.15268
7162,-0.10480,0.36241,0.63993,-0.18030
7163,-0.09335,0.36679,0.64002,-0.20816
7164,-0.08077,0.37072,0.63737,-0.23633
7165,-0.06716,0.37422,0.63191,-0.26468
7166,-0.05253,0.37740,0.62372,-0.29312
7167,-0.03692,0.38015,0.61250,-0.32148
7168,-0.02035,0.38260,0.59834,-0.34984
7169,-0.00305,0.38476,0.58119,-0.37815
7170,0.01494,0.38670,0.56110,-0.40632
7171,0.03351,0.38833,0.53805,-0.43424
7172,0.05267,0.38974,0.51207,-0.46178
7173,0.07229,0.39090,0.48306,-0.48904
7174,0.09230,0.39182,0.45122,-0.51594
7175,0.11264,0.39249,0.41644,-0.54251
7176,0.13330,0.39295,0.37899,-0.56862
7177,0.15400,0.39315,0.33880,-0.59422
7178,0.17492,0.39306,0.29593,-0.61935
7179,0.19576,0.39266,0.25077,-0.64411
7180,0.21666,0.39199,0.20321,-0.66823
7181,0.23752,0.39086,0.15343,-0.69181
7182,0.25827,0.38937,0.10159,-0.71484
7183,0.27887,0.38739,0.04789,-0.73733
7184,0.29916,0.38490,-0.00743,-0.75922
7185,0.31927,0.38189,-0.06423,-0.78053
7186,0.33910,0.37828,-0.12231,-0.80125
7187,0.35864,0.37403,-0.18151,-0.82141
7188,0.37783,0.36915,-0.24156,-0.84089
7189,0.39662,0.36355,-0.30217,-0.85981
7190,0.41498,0.35713,-0.36323,-0.87795
7191,0.43297,0.35002,-0.42448,-0.89536
7192,0.45043,0.34203,-0.48556,-0.91205
7193,0.46733,0.33322,-0.54639,-0.92806
7194,0.48365,0.32369,-0.60657,-0.94330
7195,0.49942,0.31336,-0.66591,-0.95773
7196,0.51455,0.30224,-0.72423,-0.97122
7197,0.52911,0.29044,-0.78118,-0.98378
7198,0.54285,0.27793,-0.83658,-0.99545
7199,0.55585,0.26479,-0.89024,-1.00605
7200,0.56804,0.25125,-0.94197,-1.01542
7201,0.57931,0.23710,-0.99148,-1.02378
7202,0.58961,0.22265,-1.03862,-1.03090
7203,0.59901,0.20794,-1.08311,-1.03670
7204,0.60732,0.19318,-1.12492,-1.04110
7205,0.61443,0.17846,-1.16387,-1.04413
7206,0.62043,0.16384,-1.19981,-1.04572
7207,0.62527,0.14963,-1.23251,-1.04563
7208,0.62869,0.13591,-1.26199,-1.04394
7209,0.63086,0.12280,-1.28806,-1.04049
7210,0.63164,0.11053,-1.31073,-1.03534
7211,0.63096,0.09927,-1.32991,-1.02834
7212,0.62877,0.08912,-1.34556,-1.01957
7213,0.62501,0.08027,-1.35765,-1.00883
7214,0.61963,0.07292,-1.36621,-0.99600
7215,0.61265,0.06716,-1.37131,-0.98128
7216,0.60409,0.06320,-1.37295,-0.96449
7217,0.59391,0.06112,-1.37111,-0.94572
7218,0.58213,0.06104,-1.36594,-0.92494
7219,0.56867,0.06305,-1.35757,-0.90212
7220,0.55363,0.06720,-1.34609,-0.87729
7221,0.53706,0.07367,-1.33160,-0.85048
7222,0.51902,0.08237,-1.31428,-0.82169
7223,0.49956,0.09337,-1.29424,-0.79100
7224,0.47857,0.10670,-1.27163,-0.75841
7225,0.45627,0.12233,-1.24672,-0.72402
7226,0.43292,0.14023,-1.21960,-0.68798
7227,0.40841,0.16027,-1.19047,-0.65037
7228,0.38280,0.18249,-1.15963,-0.61114
7229,0.35627,0.20667,-1.12722,-0.57049
7230,0.32896,0.23274,-1.09339,-0.52856
7231,0.30094,0.26062,-1.05853,-0.48538
7232,0.27237,0.29015,-1.02277,-0.44118
7233,0.24340,0.32113,-0.98629,-0.39595
7234,0.21415,0.35340,-0.94934,-0.34990
7235,0.18480,0.38672,-0.91208,-0.30321
7236,0.15541,0.42093,-0.87477,-0.25601
7237,0.12613,0.45580,-0.83752,-0.20825
7238,0.09714,0.49111,-0.80063,-0.16031
7239,0.06856,0.52670,-0.76429,-0.11227
7240,0.04058,0.56224,-0.72850,-0.06421
7241,0.01322,0.59766,-0.69359,-0.01627
7242,-0.01328,0.63258,-0.65960,0.03133
7243,-0.03894,0.66684,-0.62669,0.07845
7244,-0.06352,0.70023,-0.59495,0.12511
7245,-0.08695,0.73265,-0.56454,0.17090
7246,-0.10911,0.76374,-0.53561,0.21595
7247,-0.12997,0.79335,-0.50810,0.25981
7248,-0.14940,0.82134,-0.48211,0.30267
7249,-0.16726,0.84752,-0.45768,0.34435
7250,-0.18357,0.87183,-0.43476,0.38470
7251,-0.19833,0.89399,-0.41345,0.42366
7252,-0.21138,0.91397,-0.39375,0.46104
7253,-0.22265,0.93170,-0.37562,0.49682
7254,-0.23213,0.94698,-0.35901,0.53091
7255,-0.23986,0.95980,-0.34397,0.56315
7256,-0.24570,0.96997,-0.33036,0.59357
7257,-0.24973,0.97759,-0.31815,0.62202
7258,-0.25194,0.98259,-0.30729,0.64855
7259,-0.25239,0.98495,-0.29769,0.67302
7260,-0.25093,0.98462,-0.28925,0.69538
7261,-0.24766,0.98174,-0.28191,0.71567
7262,-0.24250,0.97628,-0.27563,0.73376
7263,-0.23572,0.96827,-0.27020,0.74973
7264,-0.22714,0.95770,-0.26554,0.76348
7265,-0.21701,0.94476,-0.26166,0.77495
7266,-0.20531,0.92941,-0.25853,0.78430
7267,-0.19204,0.91174,-0.25588,0.79142
7268,-0.17740,0.89185,-0.25365,0.79636
7269,-0.16134,0.86995,-0.25175,0.79912
7270,-0.14409,0.84608,-0.25013,0.79972
7271,-0.12567,0.82030,-0.24873,0.79821
7272,-0.10624,0.79282,-0.24750,0.79470
7273,-0.08590,0.76370,-0.24638,0.78912
7274,-0.06474,0.73312,-0.24521,0.78156
7275,-0.04298,0.70124,-0.24394,0.77203
7276,-0.02075,0.66814,-0.24258,0.76062
7277,0.00171,0.63401,-0.24106,0.74739
7278,0.02435,0.59901,-0.23926,0.73243
7279,0.04693,0.56325,-0.23709,0.71596
7280,0.06938,0.52673,-0.23458,0.69794
7281,0.09145,0.48978,-0.23173,0.67837
7282,0.11307,0.45241,-0.22828,0.65735
7283,0.13398,0.41486,-0.22440,0.63513
7284,0.15399,0.37724,-0.22000,0.61174
7285,0.17297,0.33961,-0.21496,0.58724
7286,0.19074,0.30223,-0.20936,0.56174
7287,0.20724,0.26512,-0.20308,0.53540
7288,0.22209,0.22836,-0.19604,0.50827
7289,0.23539,0.19210,-0.18840,0.48046
7290,0.24688,0.15647,-0.17991,0.45213
7291,0.25648,0.12159,-0.17054,0.42335
7292,0.26408,0.08756,-0.16030,0.39426
7293,0.26960,0.05427,-0.14913,0.36492
7294,0.27288,0.02204,-0.13702,0.33552
7295,0.27398,-0.00919,-0.12382,0.30618
7296,0.27287,-0.03941,-0.10958,0.27693
7297,0.26943,-0.06852,-0.09436,0.24791
7298,0.26380,-0.09647,-0.07800,0.21921
7299,0.25578,-0.12319,-0.06050,0.19101
7300,0.24565,-0.14877,-0.04191,0.16343
7301,0.23354,-0.17313,-0.02213,0.13643
7302,0.21931,-0.19630,-0.00125,0.11009
7303,0.20321,-0.21832,0.02085,0.08464
7304,0.18520,-0.23914,0.04419,0.06014
7305,0.16559,-0.25877,0.06862,0.03654
7306,0.14446,-0.27735,0.09419,0.01402
7307,0.12216,-0.29476,0.12091,-0.00724
7308,0.09869,-0.31119,0.14860,-0.02736
7309,0.07437,-0.32658,0.17736,-0.04623
7310,0.04930,-0.34101,0.20714,-0.06380
7311,0.02378,-0.35452,0.23774,-0.07997
7312,-0.00203,-0.36723,0.26919,-0.09468
7313,-0.02786,-0.37917,0.30132,-0.10797
7314,-0.05346,-0.39030,0.33406,-0.11979
7315,-0.07863,-0.40089,0.36733,-0.13008
7316,-0.10318,-0.41076,0.40108,-0.13881
7317,-0.12688,-0.42016,0.43500,-0.14591
7318,-0.14948,-0.42908,0.46915,-0.15156
7319,-0.17080,-0.43734,0.50328,-0.15561
7320,-0.19066,-0.44533,0.53727,-0.15826
7321,-0.20899,-0.45290,0.57106,-0.15936
7322,-0.22557,-0.46011,0.60439,-0.15894
7323,-0.24025,-0.46700,0.63734,-0.15703
7324,-0.25297,-0.47358,0.66959,-0.15379
7325,-0.26364,-0.47983,0.70107,-0.14903
7326,-0.27211,-0.48579,0.73166,-0.14292
7327,-0.27836,-0.49147,0.76112,-0.13547
7328,-0.28251,-0.49681,0.78941,-0.12683
7329,-0.28442,-0.50183,0.81659,-0.11703
7330,-0.28400,-0.50653,0.84229,-0.10602
7331,-0.28141,-0.51083,0.86659,-0.09397
7332,-0.27668,-0.51473,0.88932,-0.08078
7333,-0.26993,-0.51834,0.91046,-0.06683
7334,-0.26114,-0.52143,0.93001,-0.05204
7335,-0.25059,-0.52403,0.94781,-0.03645
7336,-0.23821,-0.52616,0.96398,-0.02013
7337,-0.22414,-0.52765,0.97842,-0.00320
7338,-0.20864,-0.52853,0.99110,0.01426
7339,-0.19173,-0.52880,1.00201,0.03228
7340,-0.17358,-0.52839,1.01130,0.05076
7341,-0.15433,-0.52732,1.01886,0.06972
7342,-0.13417,-0.52546,1.02496,0.08883
